-0.006664239567086838, 0
5.418582121326175, 0.3531769293899134
10.431756335655528, 0.7556877433527287
15.248890836053533, 1.1088924404075051
20.87906256363422, 1.4456216563103559
25.892236777963575, 1.8481324702731716
30.31507043730987, 2.1191633911106447
35.34268383736787, 2.4148242306814183
40.17647893668354, 2.644740495745376
45.43234254191373, 2.751349817041941
50.48661290024002, 2.8497491654274056
55.3581720237691, 2.8002116513121758
60.03258072677234, 2.7095872490882944
65.14682924120228, 2.364148242306814
70.09280570656365, 1.7639223986325963
75.34367113211853, 0.40751824952640625
78.03546856391806, -0.01178274579011429
80.29964395683054, -0.2666806533423025
85.3883462195867, -0.423077397737861
90.26656958268286, -0.5219302846494185
95.33305771354875, -0.5139424530572199
100.39621372463114, -0.48129693506685767
105.45492690933551, -0.4157745018789458
110.11156430682655, -0.374891243312621
115.17583102450342, -0.3504649541216476
119.63865012125214, -0.3753262700621387
125.3132501126133, -0.36736620613480264
130.17925570316984, -0.3758075762530928
134.84811087320048, -0.4253358344800353
139.91459900406645, -0.4173480028878376
144.57678993453004, -0.41756088831845206
149.84598201889435, -0.40958231261454214
154.302136876076, -0.38512825575870524
159.97451545424815, -0.36072973423259524
164.62671002536112, -0.28696956046871813
170.0974953566294, -0.2707810118537082
175.15842995452275, -0.22169703626457027
179.7884103937455, 0.016447713487063087
